Record,Date,Time,JM1,JM2,JM3,JM4,JM5,Sensor1,Sensor2,Sensor3,Sensor4,Sensor5,Sensor6,Sensor7,Sensor8,Sensor9
52,10 Nov 2017, 22:00:00,3.363200,3.686300,3.587200,3.899900,-0.768140,3.593800,-0.394780,0.001056,0.165001,-0.112503,0.195000,-0.070000,0.004933
53,10 Nov 2017, 23:00:00,3.363200,3.684400,3.594300,3.897500,-0.767210,3.589900,-0.382020,0.014909,0.165001,-0.065002,0.017502,-0.010002,0.001833
54,11 Nov 2017, 00:00:00,3.363300,3.683300,3.592600,3.897700,-0.767870,3.591900,-0.386920,0.010498,0.162498,-0.037506,0.059998,-0.015007,0.004033
55,11 Nov 2017, 01:00:00,3.363100,3.684300,3.592600,3.899700,-0.768110,3.591900,-0.387020,0.011461,0.167503,-0.062500,0.059998,-0.065002,0.004833
56,11 Nov 2017, 02:00:00,3.363100,3.684300,3.592100,3.899200,-0.767520,3.589000,-0.386660,0.009598,0.167503,-0.062500,0.072502,-0.052498,0.002867
57,11 Nov 2017, 03:00:00,3.363400,3.684100,3.592600,3.899400,-0.768900,3.589300,-0.387660,0.007455,0.160004,-0.057503,0.059998,-0.057503,0.007467
58,11 Nov 2017, 04:00:00,3.363100,3.683600,3.590500,3.900100,-0.767440,3.591500,-0.384820,0.009411,0.167503,-0.044998,0.112495,-0.075005,0.002600
59,11 Nov 2017, 05:00:00,3.363300,3.684400,3.589000,3.900000,-0.768260,3.593200,-0.387850,0.005529,0.162498,-0.065002,0.150002,-0.072502,0.005333
60,11 Nov 2017, 06:00:00,3.362900,3.683100,3.591300,3.899500,-0.766990,3.592200,-0.384050,0.009598,0.172501,-0.032501,0.092499,-0.059998,0.001100
61,11 Nov 2017, 07:00:00,3.362900,3.684100,3.592000,3.898800,-0.768810,3.591800,-0.383410,0.009256,0.172501,-0.057503,0.074997,-0.042503,0.007166
62,11 Nov 2017, 08:00:00,3.363000,3.683700,3.588100,3.899700,-0.767710,3.591800,-0.386870,0.002485,0.170006,-0.047501,0.172501,-0.065002,0.003500
63,11 Nov 2017, 09:00:00,3.362700,3.683100,3.591500,3.897400,-0.765250,3.589000,-0.385320,0.006243,0.177505,-0.032501,0.087502,-0.007500,-0.004700
64,11 Nov 2017, 10:00:00,3.363100,3.683000,3.592400,3.899100,-0.767250,3.591800,-0.384050,0.011585,0.167503,-0.030006,0.064995,-0.050003,0.001967
65,11 Nov 2017, 11:00:00,3.362900,3.684100,3.590500,3.899700,-0.767660,3.588700,-0.388090,0.002920,0.172501,-0.057503,0.112495,-0.065002,0.003333
66,11 Nov 2017, 12:00:00,3.363300,3.684300,3.587800,3.900200,-0.768300,3.589800,-0.391320,0.002112,0.162498,-0.062500,0.180000,-0.077499,0.005466
67,11 Nov 2017, 13:00:00,3.363000,3.683500,3.592900,3.899200,-0.768570,3.592400,-0.387330,0.009349,0.170006,-0.042503,0.052498,-0.052498,0.006366
68,11 Nov 2017, 14:00:00,3.363500,3.684700,3.590500,3.899100,-0.768160,3.592200,-0.390840,0.007486,0.157501,-0.072502,0.112495,-0.050003,0.005000
69,11 Nov 2017, 15:00:00,3.363100,3.684900,3.593100,3.898700,-0.766630,3.587000,-0.389530,0.003790,0.167503,-0.077499,0.047501,-0.040001,-0.000100
70,11 Nov 2017, 16:00:00,3.363300,3.684900,3.586400,3.901200,-0.766560,3.592900,-0.397320,0.000311,0.162498,-0.077499,0.214996,-0.102501,-0.000333
71,11 Nov 2017, 17:00:00,3.362900,3.683000,3.594500,3.899200,-0.768620,3.593600,-0.386920,0.015468,0.172501,-0.030006,0.012497,-0.052498,0.006533
72,11 Nov 2017, 18:00:00,3.363500,3.684100,3.586700,3.901300,-0.767950,3.591800,-0.394380,-0.000963,0.157501,-0.057503,0.207504,-0.105003,0.004300
73,11 Nov 2017, 19:00:00,3.362900,3.685100,3.584900,3.901200,-0.768590,3.593600,-0.392460,0.002702,0.172501,-0.082504,0.252502,-0.102501,0.006433
74,11 Nov 2017, 20:00:00,3.363500,3.684700,3.590500,3.899800,-0.765870,3.585100,-0.392460,0.002547,0.157501,-0.072502,0.112495,-0.067505,-0.002633
75,11 Nov 2017, 21:00:00,3.363300,3.684900,3.589500,3.900100,-0.768160,3.587200,-0.393010,-0.000497,0.162498,-0.077499,0.137505,-0.075005,0.005000
76,11 Nov 2017, 22:00:00,3.363100,3.684200,3.594700,3.898800,-0.767950,3.587100,-0.387160,0.008417,0.167503,-0.060005,0.007500,-0.042503,0.004300
77,11 Nov 2017, 23:00:00,3.363000,3.683500,3.595500,3.898200,-0.768110,3.593200,-0.389100,0.013480,0.170006,-0.042503,-0.012497,-0.027504,0.004833
78,12 Nov 2017, 00:00:00,3.363400,3.684300,3.587800,3.901300,-0.768760,3.593300,-0.392200,0.002392,0.160004,-0.062500,0.180000,-0.105003,0.007000
79,12 Nov 2017, 01:00:00,3.363500,3.685000,3.588600,3.900100,-0.768260,3.592900,-0.390700,0.006367,0.157501,-0.080002,0.160004,-0.075005,0.005333
80,12 Nov 2017, 02:00:00,3.363100,3.682200,3.592800,3.899100,-0.768070,3.589600,-0.390360,0.009039,0.167503,-0.010002,0.055000,-0.050003,0.004700
81,12 Nov 2017, 03:00:00,3.362900,3.683700,3.589500,3.900100,-0.768620,3.589100,-0.395710,0.003168,0.172501,-0.047501,0.137505,-0.075005,0.006533
82,12 Nov 2017, 04:00:00,3.363400,3.682800,3.592300,3.899300,-0.767540,3.590700,-0.388570,0.009287,0.160004,-0.025002,0.067505,-0.055008,0.002933
83,12 Nov 2017, 05:00:00,3.363400,3.684000,3.590000,3.899700,-0.767490,3.589400,-0.391600,0.004224,0.160004,-0.055000,0.125000,-0.065002,0.002767
84,12 Nov 2017, 06:00:00,3.363300,3.683400,3.589300,3.899400,-0.766250,3.590000,-0.394140,0.002640,0.162498,-0.040001,0.142502,-0.057503,-0.001367
85,12 Nov 2017, 07:00:00,3.363200,3.685400,3.587300,3.899800,-0.768090,3.590500,-0.394760,-0.001429,0.165001,-0.090004,0.192497,-0.067505,0.004767
86,12 Nov 2017, 08:00:00,3.363100,3.683500,3.595600,3.896700,-0.768210,3.591500,-0.388380,0.014505,0.167503,-0.042503,-0.014999,0.010002,0.005167
87,12 Nov 2017, 09:00:00,3.363400,3.684800,3.588000,3.901200,-0.767970,3.593600,-0.395000,0.003572,0.160004,-0.074997,0.174995,-0.102501,0.004367
88,12 Nov 2017, 10:00:00,3.363100,3.684700,3.590400,3.899600,-0.768880,3.593600,-0.390510,0.010405,0.167503,-0.072502,0.114998,-0.062500,0.007400
89,12 Nov 2017, 11:00:00,3.363000,3.683100,3.594800,3.898200,-0.766580,3.587100,-0.387230,0.010498,0.170006,-0.032501,0.004997,-0.027504,-0.000267
90,12 Nov 2017, 12:00:00,3.363500,3.685100,3.588300,3.900100,-0.768140,3.595000,-0.395640,0.004659,0.157501,-0.082504,0.167503,-0.075005,0.004933
91,12 Nov 2017, 13:00:00,3.363500,3.684500,3.595000,3.897700,-0.768190,3.590000,-0.389550,0.014350,0.157501,-0.067505,0.000000,-0.015007,0.005100
92,12 Nov 2017, 14:00:00,3.363900,3.684700,3.595500,3.899200,-0.767420,3.591700,-0.391010,0.015872,0.147507,-0.072502,-0.012497,-0.052498,0.002533
93,12 Nov 2017, 15:00:00,3.363800,3.684100,3.594900,3.898100,-0.769210,3.589100,-0.389960,0.010995,0.150002,-0.057503,0.002502,-0.025002,0.008500
94,12 Nov 2017, 16:00:00,3.364100,3.685600,3.590000,3.899700,-0.769400,3.595300,-0.390220,0.010063,0.142502,-0.095001,0.125000,-0.065002,0.009133
95,12 Nov 2017, 17:00:00,3.363900,3.686300,3.587400,3.900800,-0.769050,3.591600,-0.393710,0.000932,0.147507,-0.112503,0.190002,-0.092499,0.007967
96,12 Nov 2017, 18:00:00,3.363700,3.684100,3.594000,3.898600,-0.769160,3.591600,-0.385270,0.012579,0.152504,-0.057503,0.024994,-0.037506,0.008333
97,12 Nov 2017, 19:00:00,3.363600,3.684700,3.593800,3.899400,-0.766370,3.591700,-0.387830,0.013325,0.154999,-0.072502,0.029999,-0.057503,-0.000967
98,12 Nov 2017, 20:00:00,3.363700,3.685100,3.589000,3.898600,-0.767920,3.590000,-0.387490,0.003510,0.152504,-0.082504,0.150002,-0.037506,0.004200
99,12 Nov 2017, 21:00:00,3.363700,3.684600,3.590900,3.900500,-0.767800,3.589500,-0.388350,0.004504,0.152504,-0.070007,0.102501,-0.085007,0.003800
100,12 Nov 2017, 22:00:00,3.363900,3.685500,3.589900,3.900500,-0.767920,3.591900,-0.388900,0.005187,0.147507,-0.092499,0.127502,-0.085007,0.004200
